fight_id,actor,action,hit,critical,damage,distance,start_distance,total_rounds,max_hp,hp,ac,attack_bonus,speed,dmg_main,dmg_backup
4408,A,inflict_disadv,,,,0,,,,,,,,,
4408,B,atk_main,False,False,0,0,,,,,,,,,
4408,A,atk_main_forced,True,False,7,0,,,,,,,,,
4408,B,move,,,,0,,,,,,,,,
4408,A,inflict_disadv,,,,0,,,,,,,,,
4408,B,move,,,,0,,,,,,,,,
4408,A,atk_main,True,False,11,0,,,,,,,,,
4408,SYSTEM,total_rounds,,,,,,18,,,,,,,
4408,A,winner,,,,,,,,,,,,,
4409,SYSTEM,start_distance,,,,,0,,,,,,,,
4409,A,pre_fight_stats,,,,,,,50,50,15,7,3,1d12+4,1d8+4
4409,B,pre_fight_stats,,,,,,,50,50,18,6,5,1d10+4,1d6+4
4409,A,move,,,,0,,,,,,,,,
4409,B,atk_main,True,True,17,0,,,,,,,,,
4409,A,move,,,,0,,,,,,,,,
4409,B,atk_main_forced,True,False,12,0,,,,,,,,,
4409,A,atk_main_forced,False,False,0,0,,,,,,,,,
4409,B,atk_main,True,False,5,0,,,,,,,,,
4409,A,atk_main_forced,False,False,0,0,,,,,,,,,
4409,B,move,,,,0,,,,,,,,,
4409,A,atk_main_forced,False,False,0,0,,,,,,,,,
4409,B,atk_main_forced,True,False,10,0,,,,,,,,,
4409,A,atk_main,False,False,0,0,,,,,,,,,
4409,B,move,,,,0,,,,,,,,,
4409,A,gain_adv,,,,0,,,,,,,,,
4409,B,move,,,,0,,,,,,,,,
4409,A,gain_adv,,,,0,,,,,,,,,
4409,B,move,,,,0,,,,,,,,,
4409,A,atk_main_forced,True,False,14,0,,,,,,,,,
4409,B,atk_main,False,False,0,0,,,,,,,,,
4409,A,atk_main_forced,True,False,8,0,,,,,,,,,
4409,B,atk_main_forced,True,False,14,0,,,,,,,,,
4409,SYSTEM,total_rounds,,,,,,10,,,,,,,
4409,B,winner,,,,,,,,,,,,,
4410,SYSTEM,start_distance,,,,,7,,,,,,,,
4410,A,pre_fight_stats,,,,,,,46,46,14,5,4,1d12+4,1d6+4
4410,B,pre_fight_stats,,,,,,,36,36,17,8,4,1d12+4,1d8+4
4410,A,move,,,,3,,,,,,,,,
4410,B,move_forced,,,,0,,,,,,,,,
4410,A,inflict_disadv,,,,0,,,,,,,,,
4410,B,atk_main_forced,False,False,0,0,,,,,,,,,
4410,A,inflict_disadv,,,,0,,,,,,,,,
4410,B,gain_adv,,,,0,,,,,,,,,
4410,A,atk_main_forced,False,False,0,0,,,,,,,,,
4410,B,inflict_disadv,,,,0,,,,,,,,,
4410,A,atk_main_forced,False,False,0,0,,,,,,,,,
4410,B,atk_main,True,False,13,0,,,,,,,,,
4410,A,atk_main_forced,False,False,0,0,,,,,,,,,
4410,B,inflict_disadv,,,,0,,,,,,,,,
4410,A,atk_main_forced,False,False,0,0,,,,,,,,,
4410,B,atk_main_forced,False,False,0,0,,,,,,,,,
4410,A,atk_main,False,False,0,0,,,,,,,,,
4410,B,move,,,,0,,,,,,,,,
4410,A,move,,,,0,,,,,,,,,
4410,B,inflict_disadv,,,,0,,,,,,,,,
4410,A,inflict_disadv,,,,0,,,,,,,,,
4410,B,gain_adv,,,,0,,,,,,,,,
4410,A,atk_main,False,False,0,0,,,,,,,,,
4410,B,atk_main_forced,True,False,14,0,,,,,,,,,
4410,A,gain_adv,,,,0,,,,,,,,,
4410,B,atk_main_forced,True,False,5,0,,,,,,,,,
4410,A,move,,,,0,,,,,,,,,
4410,B,inflict_disadv,,,,0,,,,,,,,,
4410,A,gain_adv,,,,0,,,,,,,,,
4410,B,gain_adv,,,,0,,,,,,,,,
4410,A,atk_main_forced,True,False,9,0,,,,,,,,,
4410,B,move,,,,0,,,,,,,,,
4410,A,inflict_disadv,,,,0,,,,,,,,,
4410,B,move,,,,0,,,,,,,,,
4410,A,atk_main,False,False,0,0,,,,,,,,,
4410,B,move,,,,0,,,,,,,,,
4410,A,inflict_disadv,,,,0,,,,,,,,,
4410,B,atk_main_forced,True,False,9,0,,,,,,,,,
4410,A,atk_main_forced,True,False,12,0,,,,,,,,,
4410,B,move,,,,0,,,,,,,,,
4410,A,inflict_disadv,,,,0,,,,,,,,,
4410,B,atk_main,True,False,13,0,,,,,,,,,
4410,SYSTEM,total_rounds,,,,,,20,,,,,,,
4410,B,winner,,,,,,,,,,,,,
4411,SYSTEM,start_distance,,,,,0,,,,,,,,
4411,A,pre_fight_stats,,,,,,,33,33,18,7,5,1d8+4,1d8+4
4411,B,pre_fight_stats,,,,,,,35,35,18,7,3,1d10+4,1d6+4
4411,A,atk_main,False,False,0,0,,,,,,,,,
4411,B,atk_main_forced,True,False,11,0,,,,,,,,,
4411,A,inflict_disadv,,,,0,,,,,,,,,
4411,B,inflict_disadv,,,,0,,,,,,,,,
4411,A,atk_main,True,False,9,0,,,,,,,,,
4411,B,inflict_disadv,,,,0,,,,,,,,,
4411,A,gain_adv,,,,0,,,,,,,,,
4411,B,atk_main_forced,True,False,14,0,,,,,,,,,
4411,A,move,,,,0,,,,,,,,,
4411,B,atk_main,False,False,0,0,,,,,,,,,
4411,A,atk_main_forced,False,False,0,0,,,,,,,,,
4411,B,atk_main_forced,True,False,7,0,,,,,,,,,
4411,A,move,,,,0,,,,,,,,,
4411,B,move,,,,0,,,,,,,,,
4411,A,atk_main_forced,True,False,6,0,,,,,,,,,
4411,B,gain_adv,,,,0,,,,,,,,,
4411,A,atk_main_forced,True,False,9,0,,,,,,,,,
4411,B,inflict_disadv,,,,0,,,,,,,,,
4411,A,gain_adv,,,,0,,,,,,,,,
4411,B,move,,,,0,,,,,,,,,
4411,A,atk_main,True,False,9,0,,,,,,,,,
4411,B,move,,,,0,,,,,,,,,
4411,A,atk_main_forced,False,False,0,0,,,,,,,,,
4411,B,atk_main_forced,True,False,10,0,,,,,,,,,
4411,SYSTEM,total_rounds,,,,,,12,,,,,,,
4411,B,winner,,,,,,,,,,,,,
4412,SYSTEM,start_distance,,,,,7,,,,,,,,
4412,A,pre_fight_stats,,,,,,,31,31,18,5,3,1d10+4,1d6+4
4412,B,pre_fight_stats,,,,,,,39,39,14,7,3,1d12+4,1d8+4
4412,A,atk_backup,True,False,9,7,,,,,,,,,
4412,B,atk_backup,False,False,0,7,,,,,,,,,
4412,B,move_forced,,,,4,,,,,,,,,
4412,B,move_forced,,,,1,,,,,,,,,
4412,A,move_forced,,,,0,,,,,,,,,
4412,B,move,,,,0,,,,,,,,,
4412,A,gain_adv,,,,0,,,,,,,,,
4412,B,inflict_disadv,,,,0,,,,,,,,,
4412,A,gain_adv,,,,0,,,,,,,,,
4412,B,atk_main_forced,True,True,28,0,,,,,,,,,
4412,A,atk_main,True,False,14,0,,,,,,,,,
4412,B,inflict_disadv,,,,0,,,,,,,,,
4412,A,atk_main_forced,False,False,0,0,,,,,,,,,
4412,B,atk_main_forced,False,False,0,0,,,,,,,,,
4412,A,atk_main_forced,True,False,8,0,,,,,,,,,
4412,B,inflict_disadv,,,,0,,,,,,,,,
4412,A,gain_adv,,,,0,,,,,,,,,
4412,B,inflict_disadv,,,,0,,,,,,,,,
4412,A,inflict_disadv,,,,0,,,,,,,,,
4412,B,atk_main_forced,False,False,0,0,,,,,,,,,
4412,A,move,,,,0,,,,,,,,,
4412,B,inflict_disadv,,,,0,,,,,,,,,
4412,A,gain_adv,,,,0,,,,,,,,,
4412,B,atk_main_forced,True,False,5,0,,,,,,,,,
4412,SYSTEM,total_rounds,,,,,,13,,,,,,,
4412,B,winner,,,,,,,,,,,,,
4413,SYSTEM,start_distance,,,,,2,,,,,,,,
4413,A,pre_fight_stats,,,,,,,42,42,16,6,3,1d8+4,1d8+4
4413,B,pre_fight_stats,,,,,,,49,49,14,6,5,1d8+4,1d6+4
4413,A,atk_backup,True,True,19,2,,,,,,,,,
4413,B,move,,,,0,,,,,,,,,
4413,A,move,,,,0,,,,,,,,,
4413,B,move,,,,0,,,,,,,,,
4413,A,move,,,,0,,,,,,,,,
4413,B,inflict_disadv,,,,0,,,,,,,,,
4413,A,atk_main_forced,True,False,5,0,,,,,,,,,
4413,B,gain_adv,,,,0,,,,,,,,,
4413,A,inflict_disadv,,,,0,,,,,,,,,
4413,B,move,,,,0,,,,,,,,,
4413,A,move,,,,0,,,,,,,,,
4413,B,inflict_disadv,,,,0,,,,,,,,,
4413,A,move,,,,0,,,,,,,,,
4413,B,move,,,,0,,,,,,,,,
4413,A,atk_main_forced,False,False,0,0,,,,,,,,,
4413,B,atk_main,True,False,7,0,,,,,,,,,
4413,A,atk_main_forced,False,False,0,0,,,,,,,,,
4413,B,move,,,,0,,,,,,,,,
4413,A,inflict_disadv,,,,0,,,,,,,,,
4413,B,atk_main,False,False,0,0,,,,,,,,,
4413,A,inflict_disadv,,,,0,,,,,,,,,
4413,B,inflict_disadv,,,,0,,,,,,,,,
4413,A,atk_main_forced,True,False,6,0,,,,,,,,,
4413,B,inflict_disadv,,,,0,,,,,,,,,
4413,A,atk_main_forced,False,False,0,0,,,,,,,,,
4413,B,move,,,,0,,,,,,,,,
4413,A,gain_adv,,,,0,,,,,,,,,
4413,B,move,,,,0,,,,,,,,,
4413,A,inflict_disadv,,,,0,,,,,,,,,
4413,B,inflict_disadv,,,,0,,,,,,,,,
4413,A,inflict_disadv,,,,0,,,,,,,,,
4413,B,move,,,,0,,,,,,,,,
4413,A,inflict_disadv,,,,0,,,,,,,,,
4413,B,atk_main,True,False,12,0,,,,,,,,,
4413,A,inflict_disadv,,,,0,,,,,,,,,
4413,B,atk_main_forced,True,False,6,0,,,,,,,,,
4413,A,atk_main_forced,True,False,5,0,,,,,,,,,
4413,B,move,,,,0,,,,,,,,,
4413,A,gain_adv,,,,0,,,,,,,,,
4413,B,move,,,,0,,,,,,,,,
4413,A,atk_main,True,False,12,0,,,,,,,,,
4413,B,atk_main_forced,True,False,11,0,,,,,,,,,
4413,A,move,,,,0,,,,,,,,,
4413,B,inflict_disadv,,,,0,,,,,,,,,
4413,A,atk_main,False,False,0,0,,,,,,,,,
4413,B,inflict_disadv,,,,0,,,,,,,,,
4413,A,inflict_disadv,,,,0,,,,,,,,,
4413,B,atk_main_forced,False,False,0,0,,,,,,,,,
4413,A,atk_main,True,True,16,0,,,,,,,,,
4413,SYSTEM,total_rounds,,,,,,25,,,,,,,
4413,A,winner,,,,,,,,,,,,,
4414,SYSTEM,start_distance,,,,,2,,,,,,,,
4414,A,pre_fight_stats,,,,,,,37,37,17,7,4,1d10+4,1d6+4
4414,B,pre_fight_stats,,,,,,,39,39,14,6,5,1d8+4,1d6+4
4414,A,move,,,,0,,,,,,,,,
4414,B,inflict_disadv,,,,0,,,,,,,,,
4414,A,atk_main_forced,False,False,0,0,,,,,,,,,
4414,B,gain_adv,,,,0,,,,,,,,,
4414,A,inflict_disadv,,,,0,,,,,,,,,
4414,B,inflict_disadv,,,,0,,,,,,,,,
4414,A,atk_main_forced,False,False,0,0,,,,,,,,,
4414,B,atk_main,True,False,12,0,,,,,,,,,
4414,A,gain_adv,,,,0,,,,,,,,,
4414,B,move,,,,0,,,,,,,,,
4414,A,gain_adv,,,,0,,,,,,,,,
4414,B,atk_main,True,False,9,0,,,,,,,,,
4414,A,atk_main_forced,True,True,19,0,,,,,,,,,
4414,B,inflict_disadv,,,,0,,,,,,,,,
4414,A,inflict_disadv,,,,0,,,,,,,,,
4414,B,move,,,,0,,,,,,,,,
4414,A,atk_main,True,False,12,0,,,,,,,,,
4414,B,atk_main_forced,True,False,12,0,,,,,,,,,
4414,A,inflict_disadv,,,,0,,,,,,,,,
4414,B,inflict_disadv,,,,0,,,,,,,,,
4414,A,atk_main,True,True,17,0,,,,,,,,,
4414,SYSTEM,total_rounds,,,,,,11,,,,,,,
4414,A,winner,,,,,,,,,,,,,
4415,SYSTEM,start_distance,,,,,3,,,,,,,,
4415,A,pre_fight_stats,,,,,,,43,43,17,8,3,1d12+4,1d6+4
4415,B,pre_fight_stats,,,,,,,39,39,18,7,5,1d10+4,1d6+4
4415,B,move,,,,0,,,,,,,,,
4415,A,gain_adv,,,,0,,,,,,,,,
4415,B,atk_main_forced,True,False,6,0,,,,,,,,,
4415,A,atk_main,True,False,7,0,,,,,,,,,
4415,B,atk_main,False,False,0,0,,,,,,,,,
4415,A,inflict_disadv,,,,0,,,,,,,,,
4415,B,atk_main,False,False,0,0,,,,,,,,,
4415,A,atk_main,True,False,6,0,,,,,,,,,
4415,B,atk_main,False,False,0,0,,,,,,,,,
4415,A,atk_main_forced,False,False,0,0,,,,,,,,,
4415,B,move,,,,0,,,,,,,,,
4415,A,atk_main,True,True,20,0,,,,,,,,,
4415,B,gain_adv,,,,0,,,,,,,,,
4415,A,atk_main,False,False,0,0,,,,,,,,,
4415,B,atk_main_forced,True,False,11,0,,,,,,,,,
4415,A,gain_adv,,,,0,,,,,,,,,
4415,B,inflict_disadv,,,,0,,,,,,,,,
4415,A,atk_main,False,False,0,0,,,,,,,,,
4415,B,move,,,,0,,,,,,,,,
4415,A,atk_main,False,False,0,0,,,,,,,,,
4415,B,move,,,,0,,,,,,,,,
4415,A,atk_main_forced,False,False,0,0,,,,,,,,,
4415,B,atk_main,True,False,11,0,,,,,,,,,
4415,A,gain_adv,,,,0,,,,,,,,,
4415,B,move,,,,0,,,,,,,,,
4415,A,atk_main,True,False,11,0,,,,,,,,,
4415,SYSTEM,total_rounds,,,,,,14,,,,,,,
4415,A,winner,,,,,,,,,,,,,
4416,SYSTEM,start_distance,,,,,5,,,,,,,,
4416,A,pre_fight_stats,,,,,,,37,37,16,8,3,1d12+4,1d8+4
4416,B,pre_fight_stats,,,,,,,33,33,15,8,4,1d10+4,1d8+4
4416,A,atk_backup,False,False,0,5,,,,,,,,,
4416,A,atk_backup,True,False,8,5,,,,,,,,,
4416,B,move,,,,1,,,,,,,,,
4416,A,atk_backup,True,False,12,1,,,,,,,,,
4416,B,atk_backup,True,False,10,1,,,,,,,,,
4416,A,atk_backup,True,False,11,1,,,,,,,,,
4416,B,move,,,,0,,,,,,,,,
4416,A,inflict_disadv,,,,0,,,,,,,,,
4416,B,atk_main,False,False,0,0,,,,,,,,,
4416,A,inflict_disadv,,,,0,,,,,,,,,
4416,B,atk_main,False,False,0,0,,,,,,,,,
4416,A,move,,,,0,,,,,,,,,
4416,B,atk_main,True,False,13,0,,,,,,,,,
4416,A,atk_main,False,False,0,0,,,,,,,,,
4416,B,atk_main_forced,True,False,14,0,,,,,,,,,
4416,SYSTEM,total_rounds,,,,,,10,,,,,,,
4416,B,winner,,,,,,,,,,,,,
4417,SYSTEM,start_distance,,,,,1,,,,,,,,
4417,A,pre_fight_stats,,,,,,,50,50,17,8,4,1d8+4,1d6+4
4417,B,pre_fight_stats,,,,,,,33,33,17,8,3,1d10+4,1d8+4
4417,A,move,,,,0,,,,,,,,,
4417,B,atk_main_forced,True,False,10,0,,,,,,,,,
4417,A,move,,,,0,,,,,,,,,
4417,B,inflict_disadv,,,,0,,,,,,,,,
4417,A,move,,,,0,,,,,,,,,
4417,B,gain_adv,,,,0,,,,,,,,,
4417,A,gain_adv,,,,0,,,,,,,,,
4417,B,gain_adv,,,,0,,,,,,,,,
4417,A,move,,,,0,,,,,,,,,
4417,B,inflict_disadv,,,,0,,,,,,,,,
4417,A,atk_main,False,False,0,0,,,,,,,,,
4417,B,gain_adv,,,,0,,,,,,,,,
4417,A,move,,,,0,,,,,,,,,
4417,B,atk_main,True,False,5,0,,,,,,,,,
4417,A,gain_adv,,,,0,,,,,,,,,
4417,B,atk_main_forced,False,False,0,0,,,,,,,,,
4417,A,inflict_disadv,,,,0,,,,,,,,,
4417,B,inflict_disadv,,,,0,,,,,,,,,
4417,A,gain_adv,,,,0,,,,,,,,,
4417,B,atk_main_forced,False,False,0,0,,,,,,,,,
4417,A,atk_main,True,True,13,0,,,,,,,,,
4417,B,gain_adv,,,,0,,,,,,,,,
4417,A,atk_main,False,False,0,0,,,,,,,,,
4417,B,atk_main,True,False,11,0,,,,,,,,,
4417,A,inflict_disadv,,,,0,,,,,,,,,
4417,B,atk_main_forced,False,False,0,0,,,,,,,,,
4417,A,atk_main_forced,True,False,5,0,,,,,,,,,
4417,B,move,,,,0,,,,,,,,,
4417,A,gain_adv,,,,0,,,,,,,,,
4417,B,inflict_disadv,,,,0,,,,,,,,,
4417,A,gain_adv,,,,0,,,,,,,,,
4417,B,atk_main,False,False,0,0,,,,,,,,,
4417,A,atk_main_forced,True,False,8,0,,,,,,,,,
4417,B,gain_adv,,,,0,,,,,,,,,
4417,A,atk_main_forced,False,False,0,0,,,,,,,,,
4417,B,atk_main_forced,True,True,22,0,,,,,,,,,
4417,A,inflict_disadv,,,,0,,,,,,,,,
4417,B,inflict_disadv,,,,0,,,,,,,,,
4417,A,gain_adv,,,,0,,,,,,,,,
4417,B,atk_main,True,False,8,0,,,,,,,,,
4417,SYSTEM,total_rounds,,,,,,20,,,,,,,
4417,B,winner,,,,,,,,,,,,,
4418,SYSTEM,start_distance,,,,,9,,,,,,,,
4418,A,pre_fight_stats,,,,,,,34,34,14,5,4,1d12+4,1d8+4
4418,B,pre_fight_stats,,,,,,,39,39,14,7,4,1d10+4,1d6+4
4418,B,move,,,,5,,,,,,,,,
4418,B,move,,,,1,,,,,,,,,
4418,B,move,,,,0,,,,,,,,,
4418,A,atk_main,True,False,6,0,,,,,,,,,
4418,B,atk_main_forced,True,False,14,0,,,,,,,,,
4418,A,move,,,,0,,,,,,,,,
4418,B,gain_adv,,,,0,,,,,,,,,
4418,A,atk_main_forced,True,False,9,0,,,,,,,,,
4418,B,move,,,,0,,,,,,,,,
4418,A,atk_main_forced,False,False,0,0,,,,,,,,,
4418,B,inflict_disadv,,,,0,,,,,,,,,
4418,A,move,,,,0,,,,,,,,,
4418,B,move,,,,0,,,,,,,,,
4418,A,inflict_disadv,,,,0,,,,,,,,,
4418,B,atk_main_forced,True,False,6,0,,,,,,,,,
4418,A,gain_adv,,,,0,,,,,,,,,
4418,B,atk_main,True,False,7,0,,,,,,,,,
4418,A,gain_adv,,,,0,,,,,,,,,
4418,B,inflict_disadv,,,,0,,,,,,,,,
4418,A,move,,,,0,,,,,,,,,
4418,B,atk_main_forced,True,False,13,0,,,,,,,,,
4418,SYSTEM,total_rounds,,,,,,13,,,,,,,
4418,B,winner,,,,,,,,,,,,,
4419,SYSTEM,start_distance,,,,,7,,,,,,,,
4419,A,pre_fight_stats,,,,,,,33,33,17,7,4,1d10+4,1d6+4
4419,B,pre_fight_stats,,,,,,,50,50,18,8,5,1d8+4,1d6+4
4419,A,move,,,,3,,,,,,,,,
4419,B,move,,,,0,,,,,,,,,
4419,A,gain_adv,,,,0,,,,,,,,,
4419,B,inflict_disadv,,,,0,,,,,,,,,
4419,A,inflict_disadv,,,,0,,,,,,,,,
4419,B,gain_adv,,,,0,,,,,,,,,
4419,A,atk_main_forced,True,False,11,0,,,,,,,,,
4419,B,move,,,,0,,,,,,,,,
4419,A,inflict_disadv,,,,0,,,,,,,,,
4419,B,inflict_disadv,,,,0,,,,,,,,,
4419,A,inflict_disadv,,,,0,,,,,,,,,
4419,B,move,,,,0,,,,,,,,,
4419,A,gain_adv,,,,0,,,,,,,,,
4419,B,move,,,,0,,,,,,,,,
4419,A,atk_main_forced,True,False,8,0,,,,,,,,,
4419,B,atk_main,True,False,7,0,,,,,,,,,
4419,A,atk_main_forced,False,False,0,0,,,,,,,,,
4419,B,move,,,,0,,,,,,,,,
4419,A,gain_adv,,,,0,,,,,,,,,
4419,B,atk_main,True,False,11,0,,,,,,,,,
4419,A,inflict_disadv,,,,0,,,,,,,,,
4419,B,atk_main_forced,True,False,7,0,,,,,,,,,
4419,A,atk_main_forced,True,False,12,0,,,,,,,,,
4419,B,move,,,,0,,,,,,,,,
4419,A,move,,,,0,,,,,,,,,
4419,B,atk_main,False,False,0,0,,,,,,,,,
4419,A,move,,,,0,,,,,,,,,
4419,B,atk_main,True,False,11,0,,,,,,,,,
4419,SYSTEM,total_rounds,,,,,,15,,,,,,,
4419,B,winner,,,,,,,,,,,,,
4420,SYSTEM,start_distance,,,,,2,,,,,,,,
4420,A,pre_fight_stats,,,,,,,40,40,17,6,3,1d8+4,1d6+4
4420,B,pre_fight_stats,,,,,,,45,45,17,8,3,1d10+4,1d6+4
4420,A,move_forced,,,,0,,,,,,,,,
4420,B,atk_main_forced,False,False,0,0,,,,,,,,,
4420,A,atk_main_forced,False,False,0,0,,,,,,,,,
4420,B,atk_main,False,False,0,0,,,,,,,,,
4420,A,gain_adv,,,,0,,,,,,,,,
4420,B,inflict_disadv,,,,0,,,,,,,,,
4420,A,atk_main,True,False,6,0,,,,,,,,,
4420,B,move,,,,0,,,,,,,,,
4420,A,inflict_disadv,,,,0,,,,,,,,,
4420,B,atk_main,False,False,0,0,,,,,,,,,
4420,A,inflict_disadv,,,,0,,,,,,,,,
4420,B,atk_main_forced,False,False,0,0,,,,,,,,,
4420,A,atk_main_forced,False,False,0,0,,,,,,,,,
4420,B,atk_main_forced,False,False,0,0,,,,,,,,,
4420,A,atk_main_forced,False,False,0,0,,,,,,,,,
4420,B,move,,,,0,,,,,,,,,
4420,A,atk_main_forced,True,False,7,0,,,,,,,,,
4420,B,atk_main,False,False,0,0,,,,,,,,,
4420,A,atk_main,True,False,11,0,,,,,,,,,
4420,B,move,,,,0,,,,,,,,,
4420,A,atk_main_forced,True,False,12,0,,,,,,,,,
4420,B,gain_adv,,,,0,,,,,,,,,
4420,A,atk_main_forced,True,False,9,0,,,,,,,,,
4420,SYSTEM,total_rounds,,,,,,12,,,,,,,
4420,A,winner,,,,,,,,,,,,,
4421,SYSTEM,start_distance,,,,,10,,,,,,,,
4421,A,pre_fight_stats,,,,,,,46,46,14,7,5,1d12+4,1d8+4
4421,B,pre_fight_stats,,,,,,,49,49,17,6,3,1d12+4,1d6+4
4421,B,move,,,,7,,,,,,,,,
4421,A,move_forced,,,,2,,,,,,,,,
4421,A,atk_backup,False,False,0,2,,,,,,,,,
4421,B,move,,,,0,,,,,,,,,
4421,A,atk_main,False,False,0,0,,,,,,,,,
4421,B,inflict_disadv,,,,0,,,,,,,,,
4421,A,atk_main,True,False,8,0,,,,,,,,,
4421,B,atk_main_forced,True,False,10,0,,,,,,,,,
4421,A,inflict_disadv,,,,0,,,,,,,,,
4421,B,move,,,,0,,,,,,,,,
4421,A,move,,,,0,,,,,,,,,
4421,B,inflict_disadv,,,,0,,,,,,,,,
4421,A,gain_adv,,,,0,,,,,,,,,
4421,B,atk_main,True,False,13,0,,,,,,,,,
4421,A,move,,,,0,,,,,,,,,
4421,B,inflict_disadv,,,,0,,,,,,,,,
4421,A,atk_main,True,True,27,0,,,,,,,,,
4421,B,atk_main,False,False,0,0,,,,,,,,,
4421,A,gain_adv,,,,0,,,,,,,,,
4421,B,inflict_disadv,,,,0,,,,,,,,,
4421,A,gain_adv,,,,0,,,,,,,,,
4421,B,atk_main_forced,False,False,0,0,,,,,,,,,
4421,A,move,,,,0,,,,,,,,,
4421,B,atk_main_forced,True,False,16,0,,,,,,,,,
4421,A,gain_adv,,,,0,,,,,,,,,
4421,B,move,,,,0,,,,,,,,,
4421,A,inflict_disadv,,,,0,,,,,,,,,
4421,B,move,,,,0,,,,,,,,,
4421,A,gain_adv,,,,0,,,,,,,,,
4421,B,atk_main_forced,True,False,13,0,,,,,,,,,
4421,SYSTEM,total_rounds,,,,,,16,,,,,,,
4421,B,winner,,,,,,,,,,,,,
4422,SYSTEM,start_distance,,,,,6,,,,,,,,
4422,A,pre_fight_stats,,,,,,,50,50,16,8,4,1d12+4,1d6+4
4422,B,pre_fight_stats,,,,,,,46,46,17,8,4,1d8+4,1d8+4
4422,A,atk_backup,True,False,6,6,,,,,,,,,
4422,B,atk_backup,False,False,0,6,,,,,,,,,
4422,B,move,,,,2,,,,,,,,,
4422,B,atk_backup,True,False,9,2,,,,,,,,,
4422,B,atk_backup,True,False,6,2,,,,,,,,,
4422,A,atk_backup,False,False,0,2,,,,,,,,,
4422,A,atk_backup,False,False,0,2,,,,,,,,,
4422,B,atk_backup,True,False,9,2,,,,,,,,,
4422,B,atk_backup,False,False,0,2,,,,,,,,,
4422,A,move_forced,,,,0,,,,,,,,,
4422,B,atk_main,True,False,6,0,,,,,,,,,
4422,A,gain_adv,,,,0,,,,,,,,,
4422,B,inflict_disadv,,,,0,,,,,,,,,
4422,A,atk_main,True,False,7,0,,,,,,,,,
4422,B,atk_main_forced,True,False,5,0,,,,,,,,,
4422,A,move,,,,0,,,,,,,,,
4422,B,atk_main,False,False,0,0,,,,,,,,,
4422,A,move,,,,0,,,,,,,,,
4422,B,inflict_disadv,,,,0,,,,,,,,,
4422,A,move,,,,0,,,,,,,,,
4422,B,inflict_disadv,,,,0,,,,,,,,,
4422,A,atk_main_forced,True,False,14,0,,,,,,,,,
4422,B,atk_main,False,False,0,0,,,,,,,,,
4422,A,move,,,,0,,,,,,,,,
4422,B,atk_main_forced,False,False,0,0,,,,,,,,,
4422,A,gain_adv,,,,0,,,,,,,,,
4422,B,inflict_disadv,,,,0,,,,,,,,,
4422,A,gain_adv,,,,0,,,,,,,,,
4422,B,atk_main_forced,True,False,11,0,,,,,,,,,
4422,A,atk_main,False,False,0,0,,,,,,,,,
4422,B,inflict_disadv,,,,0,,,,,,,,,
4422,A,atk_main,False,False,0,0,,,,,,,,,
4422,B,gain_adv,,,,0,,,,,,,,,
4422,A,atk_main,True,False,5,0,,,,,,,,,
4422,B,atk_main_forced,True,False,11,0,,,,,,,,,
4422,SYSTEM,total_rounds,,,,,,23,,,,,,,
4422,B,winner,,,,,,,,,,,,,
4423,SYSTEM,start_distance,,,,,8,,,,,,,,
4423,A,pre_fight_stats,,,,,,,42,42,18,6,4,1d10+4,1d8+4
4423,B,pre_fight_stats,,,,,,,37,37,14,8,5,1d10+4,1d8+4
4423,A,move,,,,4,,,,,,,,,
4423,B,atk_backup,False,False,0,4,,,,,,,,,
4423,A,move,,,,0,,,,,,,,,
4423,B,inflict_disadv,,,,0,,,,,,,,,
4423,A,atk_main_forced,True,False,7,0,,,,,,,,,
4423,B,gain_adv,,,,0,,,,,,,,,
4423,A,gain_adv,,,,0,,,,,,,,,
4423,B,atk_main_forced,True,False,10,0,,,,,,,,,
4423,A,move,,,,0,,,,,,,,,
4423,B,move,,,,0,,,,,,,,,
4423,A,atk_main,True,True,20,0,,,,,,,,,
4423,B,atk_main,False,False,0,0,,,,,,,,,
4423,A,atk_main_forced,False,False,0,0,,,,,,,,,
4423,B,atk_main_forced,True,True,19,0,,,,,,,,,
4423,A,inflict_disadv,,,,0,,,,,,,,,
4423,B,atk_main,False,False,0,0,,,,,,,,,
4423,A,move,,,,0,,,,,,,,,
4423,B,gain_adv,,,,0,,,,,,,,,
4423,A,move,,,,0,,,,,,,,,
4423,B,move,,,,0,,,,,,,,,
4423,A,gain_adv,,,,0,,,,,,,,,
4423,B,move,,,,0,,,,,,,,,
4423,A,atk_main_forced,True,False,14,0,,,,,,,,,
4423,SYSTEM,total_rounds,,,,,,12,,,,,,,
4423,A,winner,,,,,,,,,,,,,
4424,SYSTEM,start_distance,,,,,4,,,,,,,,
4424,A,pre_fight_stats,,,,,,,40,40,14,5,4,1d12+4,1d6+4
4424,B,pre_fight_stats,,,,,,,45,45,16,6,5,1d10+4,1d6+4
4424,B,move,,,,0,,,,,,,,,
4424,A,move,,,,0,,,,,,,,,
4424,B,atk_main,False,False,0,0,,,,,,,,,
4424,A,inflict_disadv,,,,0,,,,,,,,,
4424,B,atk_main_forced,True,False,9,0,,,,,,,,,
4424,A,inflict_disadv,,,,0,,,,,,,,,
4424,B,atk_main,False,False,0,0,,,,,,,,,
4424,A,atk_main_forced,False,False,0,0,,,,,,,,,
